Location,Location Latitude,Location Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Radius Category
Regina,50.45065,-104.612339,Caraway Grill,50.45251850731547,-104.60603686258906,Indian Restaurant,500
Regina,50.45065,-104.612339,Siam Restaurant,50.44787150764808,-104.60937807015216,Thai Restaurant,500
Regina,50.45065,-104.612339,DAVIDsTEA,50.45115749265548,-104.61085547711407,Tea Room,500
Regina,50.45065,-104.612339,ComicReaders.com,50.45034671610968,-104.61152353807934,Hobby Shop,500
Regina,50.45065,-104.612339,Starbucks,50.450588,-104.610375,Coffee Shop,500
Regina,50.45065,-104.612339,Fresh & Sweet,50.44717489786318,-104.61682592655896,Breakfast Spot,500
Regina,50.45065,-104.612339,New York Fries - Cornwall Centre,50.45099690916035,-104.6114392209946,Restaurant,500
Regina,50.45065,-104.612339,Dairy Queen / Orange Julius,50.45121243063883,-104.61098404196429,Ice Cream Shop,500
Regina,50.45065,-104.612339,Atlantis Coffee,50.44721509356974,-104.60941976705017,Coffee Shop,500
Regina,50.45065,-104.612339,Copper Kettle,50.44775866851057,-104.61071059845106,Pizza Place,500
Regina,50.45065,-104.612339,Booster Juice,50.45119081,-104.6109239,Juice Bar,500
Regina,50.45065,-104.612339,O'Hanlon's Pub,50.44790797195726,-104.61055811524452,Irish Pub,500
Regina,50.45065,-104.612339,Tim Hortons,50.450695,-104.6069205,Coffee Shop,500
Regina,50.45065,-104.612339,Starbucks,50.452916,-104.616711,Coffee Shop,500
Regina,50.45065,-104.612339,TD Canada Trust,50.44856715209761,-104.60975915193558,Bank,500
Regina,50.45065,-104.612339,RBC Royal Bank,50.45049709050716,-104.60958514396582,Bank,500
Regina,50.45065,-104.612339,Peking House Restaurant,50.44981737690734,-104.60774608667117,Asian Restaurant,500
Regina,50.45065,-104.612339,Crave Kitchen & Wine Bar,50.44714979888771,-104.60898463078054,Wine Bar,500
Regina,50.45065,-104.612339,Dollarama,50.450968,-104.611399,Discount Store,500
Regina,50.45065,-104.612339,Wingate by Wyndham Regina,50.451632,-104.606723,Hotel,500
Regina,50.45065,-104.612339,Casino Regina,50.452652485561984,-104.60808710968024,Casino,500
Regina,50.45065,-104.612339,Shoppers Drug Mart,50.450628,-104.61075,Pharmacy,500
Regina,50.45065,-104.612339,Delta Regina,50.4520859820724,-104.60879576980754,Hotel,500
Regina,50.45065,-104.612339,China Liang’s Buffet,50.45182082214486,-104.60652248388386,Chinese Restaurant,500
Regina,50.45065,-104.612339,Starbucks,50.446968,-104.612796,Coffee Shop,500
Regina,50.45065,-104.612339,The Last Spike,50.45294101480705,-104.60741758346558,Breakfast Spot,500
Regina,50.45065,-104.612339,Mai Phuong,50.4498750331298,-104.60623628870533,Vietnamese Restaurant,500
Regina,50.45065,-104.612339,Wonderland,50.451234,-104.605973,Arcade,500
Regina,50.45065,-104.612339,Saskatchewan Transportation Company (STC) - Regina Terminal,50.451537123058806,-104.60583413233027,Bus Station,500
Regina,50.45065,-104.612339,Robin's Donuts,50.45180274070258,-104.60581939640966,Donut Shop,500
Saskatoon,52.127357,-106.66443500000001,Poached Breakfast Bistro,52.12610746997041,-106.6653092012015,Breakfast Spot,500
Saskatoon,52.127357,-106.66443500000001,The Rook & Raven,52.12770125,-106.66399673,Pub,500
Saskatoon,52.127357,-106.66443500000001,Bon Temps Cafe,52.12677319888113,-106.66494195512209,Cajun / Creole Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Ayden Kitchen & Bar,52.12563325194829,-106.66357085865693,Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Scotiabank Theatres,52.125364546955126,-106.66587412697976,Movie Theater,500
Saskatoon,52.127357,-106.66443500000001,Spicy Bite,52.12807594009507,-106.66231309470253,Indian Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Hudsons Canadian Tap House,52.12632748101761,-106.66098877230714,Pub,500
Saskatoon,52.127357,-106.66443500000001,Winston's English Pub & Grill,52.12697304556141,-106.66349392652212,Pub,500
Saskatoon,52.127357,-106.66443500000001,CUT Casual Steak & Tap,52.12648021219616,-106.6626684593042,Steakhouse,500
Saskatoon,52.127357,-106.66443500000001,lululemon athletica,52.127588504693236,-106.66546299132278,Clothing Store,500
Saskatoon,52.127357,-106.66443500000001,Taverna Italian Restaurant,52.12691330200973,-106.66382397213266,Italian Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Congress Beer House,52.12690689999999,-106.6652932,Gastropub,500
Saskatoon,52.127357,-106.66443500000001,Flint,52.12615265163009,-106.66538585660095,Lounge,500
Saskatoon,52.127357,-106.66443500000001,Starbucks,52.128548,-106.663613,Coffee Shop,500
Saskatoon,52.127357,-106.66443500000001,Meg's Restaurant,52.12861512932313,-106.66196407629288,Indian Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Red Pepper,52.12758385976209,-106.66280076349702,Vietnamese Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Nisen,52.128568973096414,-106.66225564478975,Sushi Restaurant,500
Saskatoon,52.127357,-106.66443500000001,The Karma - Conscious Café & Eatery,52.13,-106.663336,Café,500
Saskatoon,52.127357,-106.66443500000001,Cactus Club Cafe,52.12767711801839,-106.67008342718746,American Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Leyda's,52.126095,-106.67081,Gluten-free Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Fionn MacCool's,52.1252256452768,-106.66563814220737,Pub,500
Saskatoon,52.127357,-106.66443500000001,Diva's Nightclub,52.12658304982179,-106.66234865231183,Gay Bar,500
Saskatoon,52.127357,-106.66443500000001,The James Hotel,52.12733666688826,-106.65879686381976,Hotel,500
Saskatoon,52.127357,-106.66443500000001,6Twelve Lounge,52.12707702865857,-106.65927882547126,Lounge,500
Saskatoon,52.127357,-106.66443500000001,Midtown Plaza,52.127504,-106.667217,Shopping Mall,500
Saskatoon,52.127357,-106.66443500000001,Sheraton Cavalier Saskatoon Hotel,52.1268043,-106.6589811,Hotel,500
Saskatoon,52.127357,-106.66443500000001,Taste of Saskatchewan,52.125108,-106.659112,Food Court,500
Saskatoon,52.127357,-106.66443500000001,Little Bird Patisserie and Cafe,52.12654294774518,-106.67163091975814,Café,500
Saskatoon,52.127357,-106.66443500000001,The Woods Alehouse,52.12977332973585,-106.6630218773772,Pub,500
Saskatoon,52.127357,-106.66443500000001,O'Sheas Irish Pub,52.12668169341905,-106.66457284563464,Pub,500
Saskatoon,52.127357,-106.66443500000001,Hilton Garden Inn,52.1295661,-106.6656723,Hotel,500
Saskatoon,52.127357,-106.66443500000001,2nd Ave Grill,52.128373203846905,-106.66434289230523,Tapas Restaurant,500
Saskatoon,52.127357,-106.66443500000001,State & Main Kitchen & Bar,52.12368225020278,-106.666503622525,Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Persephone Theatre,52.12347559794721,-106.66668344348072,Theater,500
Saskatoon,52.127357,-106.66443500000001,Booster Juice,52.12740569,-106.6685319,Juice Bar,500
Saskatoon,52.127357,-106.66443500000001,Aroma Mediterranean Resto-Bar,52.124655999762666,-106.66157966745037,Mediterranean Restaurant,500
Saskatoon,52.127357,-106.66443500000001,The Bassment,52.129903180946,-106.659583075195,Jazz Club,500
Saskatoon,52.127357,-106.66443500000001,Thien Vietnam,52.1291698,-106.6623926,Vietnamese Restaurant,500
Saskatoon,52.127357,-106.66443500000001,TD Canada Trust,52.12731845788308,-106.664038738295,Bank,500
Saskatoon,52.127357,-106.66443500000001,The Samurai,52.12657627231165,-106.659069199824,Japanese Restaurant,500
Saskatoon,52.127357,-106.66443500000001,SportChek,52.127542007972956,-106.66661815245047,Sporting Goods Shop,500
Saskatoon,52.127357,-106.66443500000001,Subway,52.12743321124874,-106.667598583992,Sandwich Place,500
Saskatoon,52.127357,-106.66443500000001,New York Fries - Midtown Plaza,52.12735310342941,-106.66866723348846,Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Saskatoon Asian Restaurant,52.12836614743526,-106.66384860667704,Asian Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Steps Lounge,52.129286219672785,-106.66578769683838,Cocktail Bar,500
Saskatoon,52.127357,-106.66443500000001,Thai Express,52.1249984310421,-106.66626758125757,Thai Restaurant,500
Saskatoon,52.127357,-106.66443500000001,A&W,52.127432,-106.66786,Fast Food Restaurant,500
Saskatoon,52.127357,-106.66443500000001,"Toys""R""Us",52.124979,-106.66906,Toy / Game Store,500
Saskatoon,52.127357,-106.66443500000001,Chianti Cafe and Restaurant,52.12969733124067,-106.66975984672474,Italian Restaurant,500
Saskatoon,52.127357,-106.66443500000001,Al Anderson's Source For Sports,52.1272634290287,-106.67110684732324,Sporting Goods Shop,500
Saskatoon,52.127357,-106.66443500000001,Garden Architecture & Design,52.12523593086769,-106.67065042399983,Furniture / Home Store,500
St. John's,47.559473,-52.710136,Adelaide Oyster House,47.561266,-52.710442,Seafood Restaurant,500
St. John's,47.559473,-52.710136,Jack Astor's,47.56129562382538,-52.70867063487278,Restaurant,500
St. John's,47.559473,-52.710136,Shamrock City,47.56083147126005,-52.71070743255118,Bar,500
St. John's,47.559473,-52.710136,JAG Hotel,47.55828265305992,-52.71257986020751,Hotel,500
St. John's,47.559473,-52.710136,St. John's Fish Exchange Kitchen and Wet Bar,47.5601604149299,-52.71056654157784,Seafood Restaurant,500
St. John's,47.559473,-52.710136,Gypsy Tea Room,47.56151552776085,-52.70991038809916,Restaurant,500
St. John's,47.559473,-52.710136,Christian's Pub,47.561411897313754,-52.71103808036462,Dive Bar,500
St. John's,47.559473,-52.710136,Piatto Pizzeria + Enoteca,47.56248003897049,-52.7102412240637,Pizza Place,500
St. John's,47.559473,-52.710136,Rocket Bakery,47.56243407110704,-52.70889171703457,Bakery,500
St. John's,47.559473,-52.710136,Bridie Molloy's,47.56200098786296,-52.71000559532715,Pub,500
St. John's,47.559473,-52.710136,Kelly's Pub,47.561190748460994,-52.71101933476757,Pub,500
St. John's,47.559473,-52.710136,Yellowbelly Brewery and Public House,47.5621219901383,-52.70966041621486,Gastropub,500
St. John's,47.559473,-52.710136,Kimchi & Sushi,47.5632310441156,-52.70715561562194,Sushi Restaurant,500
St. John's,47.559473,-52.710136,The Keg Steakhouse + Bar - St. John's,47.56116045770284,-52.70906430295713,Restaurant,500
St. John's,47.559473,-52.710136,The Celtic Hearth,47.561963,-52.70989,Pub,500
St. John's,47.559473,-52.710136,Chinched Bistro,47.562671,-52.710359,Gastropub,500
St. John's,47.559473,-52.710136,Sound Salon And Spa,47.561881378416174,-52.709864949169656,Spa,500
St. John's,47.559473,-52.710136,The Merchant Tavern,47.56207345325483,-52.70960334444526,Gastropub,500
St. John's,47.559473,-52.710136,The Underbelly,47.5620610701042,-52.709666117037685,Gastropub,500
St. John's,47.559473,-52.710136,The Outfitters,47.56354327705461,-52.70758954419457,Sporting Goods Shop,500
St. John's,47.559473,-52.710136,Freak Lunchbox,47.562321898447664,-52.70909832325986,Candy Store,500
St. John's,47.559473,-52.710136,Green Sleeves & The Well,47.56179969528828,-52.71079247461493,Bar,500
St. John's,47.559473,-52.710136,Trapper John's Museum & Pub,47.562309397194554,-52.70997950724205,Pub,500
St. John's,47.559473,-52.710136,O'Reilly's,47.56162701033261,-52.71074840917893,Pub,500
St. John's,47.559473,-52.710136,Starbucks,47.5583761586005,-52.71098296353263,Coffee Shop,500
St. John's,47.559473,-52.710136,Blue on Water,47.56141946446143,-52.71025196123643,New American Restaurant,500
St. John's,47.559473,-52.710136,Boston Pizza,47.559605,-52.711607,Pizza Place,500
St. John's,47.559473,-52.710136,The Works,47.56073907225339,-52.71157896704622,Burger Joint,500
St. John's,47.559473,-52.710136,Mile One Centre,47.56040774609412,-52.71281487729949,Hockey Arena,500
St. John's,47.559473,-52.710136,Magic Wok Limited,47.5583687,-52.7117341,Restaurant,500
St. John's,47.559473,-52.710136,Sprout Cafe,47.562766013861406,-52.70945359606727,Vegetarian / Vegan Restaurant,500
St. John's,47.559473,-52.710136,Subway,47.560897,-52.710958,Sandwich Place,500
St. John's,47.559473,-52.710136,GoodLife Fitness St. John's Atlantic Place,47.563186,-52.707391,Gym,500
St. John's,47.559473,-52.710136,Wing n' It,47.56279915408068,-52.710454640944356,Wings Joint,500
St. John's,47.559473,-52.710136,Tim Hortons,47.5627551,-52.7083463,Coffee Shop,500
St. John's,47.559473,-52.710136,Dooleys,47.560184396369785,-52.711479324040994,Sports Bar,500
St. John's,47.559473,-52.710136,Murray Premise Hotel,47.561404633596986,-52.70937261921246,Hotel,500
St. John's,47.559473,-52.710136,Exile,47.558283,-52.712623,Restaurant,500
St. John's,47.559473,-52.710136,Velma's Place,47.562596127819916,-52.70857634253284,Diner,500
Sydney,46.139309999999995,-60.172718999999994,Hong Fa,46.14023890428928,-60.178249335792756,Chinese Restaurant,500
Sydney,46.139309999999995,-60.172718999999994,Dr Glass & Auto Trim,46.141742,-60.169396,Auto Garage,500
Sydney,46.139309999999995,-60.172718999999994,Harvey's,46.14261657144486,-60.170182359354015,Burger Joint,500
Thompson,55.743680000000005,-97.855411,McDonald's,55.743546752654424,-97.85122017474146,Fast Food Restaurant,500
Thompson,55.743680000000005,-97.855411,Starbucks,55.744113,-97.848289,Coffee Shop,500
Thompson,55.743680000000005,-97.855411,A&W,55.74447,-97.854128,Fast Food Restaurant,500
Thompson,55.743680000000005,-97.855411,Canadian Tire,55.74321,-97.85448710369174,Hardware Store,500
Thompson,55.743680000000005,-97.855411,Shoppers Drug Mart,55.741412,-97.851879,Pharmacy,500
Thompson,55.743680000000005,-97.855411,Walmart Pharmacy,55.743710471294854,-97.84925701153058,Big Box Store,500
Thompson,55.743680000000005,-97.855411,Days Inn & Suites,55.74507865008083,-97.85073434992275,Hotel,500
Toronto,43.654097,-79.37994599999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater,500
Toronto,43.654097,-79.37994599999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store,500
Toronto,43.654097,-79.37994599999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater,500
Toronto,43.654097,-79.37994599999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore,500
Toronto,43.654097,-79.37994599999999,LUSH,43.653557,-79.3804,Cosmetics Shop,500
Toronto,43.654097,-79.37994599999999,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall,500
Toronto,43.654097,-79.37994599999999,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza,500
Toronto,43.654097,-79.37994599999999,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant,500
Toronto,43.654097,-79.37994599999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant,500
Toronto,43.654097,-79.37994599999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue,500
Toronto,43.654097,-79.37994599999999,Blaze Pizza,43.656518,-79.380015,Pizza Place,500
Toronto,43.654097,-79.37994599999999,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store,500
Toronto,43.654097,-79.37994599999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place,500
Toronto,43.654097,-79.37994599999999,Apple Eaton Centre,43.6528177,-79.3806173,Electronics Store,500
Toronto,43.654097,-79.37994599999999,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza,500
Toronto,43.654097,-79.37994599999999,Marriott Downtown at CF Toronto Eaton Centre,43.654728444284025,-79.3824216350913,Hotel,500
Toronto,43.654097,-79.37994599999999,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark,500
Toronto,43.654097,-79.37994599999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop,500
Toronto,43.654097,-79.37994599999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant,500
Toronto,43.654097,-79.37994599999999,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint,500
Toronto,43.654097,-79.37994599999999,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym,500
Toronto,43.654097,-79.37994599999999,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood,500
Toronto,43.654097,-79.37994599999999,Dineen Coffee,43.650497,-79.378765,Café,500
Toronto,43.654097,-79.37994599999999,MUJI,43.656024,-79.383284,Miscellaneous Shop,500
Toronto,43.654097,-79.37994599999999,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant,500
Toronto,43.654097,-79.37994599999999,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub,500
Toronto,43.654097,-79.37994599999999,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant,500
Toronto,43.654097,-79.37994599999999,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant,500
Toronto,43.654097,-79.37994599999999,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop,500
Toronto,43.654097,-79.37994599999999,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant,500
Toronto,43.654097,-79.37994599999999,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant,500
Toronto,43.654097,-79.37994599999999,Tokyo Smoke,43.65723,-79.38087,Coffee Shop,500
Toronto,43.654097,-79.37994599999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub,500
Toronto,43.654097,-79.37994599999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant,500
Toronto,43.654097,-79.37994599999999,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant,500
Toronto,43.654097,-79.37994599999999,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop,500
Toronto,43.654097,-79.37994599999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant,500
Toronto,43.654097,-79.37994599999999,Terroni,43.650927,-79.375602,Italian Restaurant,500
Toronto,43.654097,-79.37994599999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant,500
Toronto,43.654097,-79.37994599999999,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop,500
